Fuente,Count
https://www.vde-verlag.de,67
http://www.scit.wlv.ac.uk,66
http://www.freidok.uni-freiburg.de,66
http://edocs.tu-berlin.de,66
https://lmcs.episciences.org,65
http://dokumentix.ub.uni-siegen.de,65
http://firstmonday.org,64
http://bulletin.eatcs.org,64
http://atala.org,63
http://ojs.bibsys.no,63
http://repositorio.ufba.br,63
https://www.db-thueringen.de,63
https://periodicos.ufmg.br,62
http://epress.lib.uts.edu.au,62
http://dspace.mit.edu,61
https://repositorio.ufpe.br,61
https://publikationen.uni-tuebingen.de,61
http://researchrepository.napier.ac.uk,61
http://opus.bibliothek.uni-augsburg.de,60
http://www.uic.edu,59
http://eprints.hud.ac.uk,59
http://veprints.unica.it,59
https://collegepublications.co.uk,58
http://www.computer.org,58
http://web1.bib.uni-hildesheim.de,58
http://cgm.cs.mcgill.ca,57
http://duepublico.uni-duisburg-essen.de,57
http://eprints.bournemouth.ac.uk,57
http://mitpress.mit.edu,56
http://openaccess.city.ac.uk,55
http://digitool.abdn.ac.uk,55
http://ejournals.wspc.com.sg,54
http://www.academypublisher.com,54
http://geo.revuesonline.com,53
http://wotug.org,53
http://kups.ub.uni-koeln.de,52
https://hss-opus.ub.ruhr-uni-bochum.de,52
http://ixdea.uniroma2.it,51
http://www.hpl.hp.com,51
http://w210.ub.uni-tuebingen.de,51
http://www.aiml.net,51
http://epubs.surrey.ac.uk,51
https://www.ijcnis.org,50
http://archiv.ub.uni-heidelberg.de,50
http://decsai.ugr.es,50
https://repositorio.ufu.br,50
http://www.repositorio.ufc.br,50
http://hydra.hull.ac.uk,50
https://www.complex-systems.com,49
https://isca-speech.org,49
http://kluedo.ub.uni-kl.de,49
http://WWW.CQVIP.COM,48
http://www.sub.uni-hamburg.de,48
http://bioinformatics.oupjournals.org,48
http://opus4.kobv.de,48
http://sylvester.bth.rwth-aachen.de,47
http://ippserv.ugent.be,47
https://sapientia.pucsp.br,47
http://www.gamestudies.org,46
https://www.dagstuhl.de,46
http://ismir2003.ismir.net,46
https://publikationsserver.tu-braunschweig.de,46
https://ueaeprints.uea.ac.uk,46
http://bibserv7.bib.uni-mannheim.de,45
http://rutcor.rutgers.edu,45
http://repositorio.utfpr.edu.br,45
http://www.pearson-studium.de,44
http://bookstore.siam.org,44
https://www.cscan.org,44
http://eldiss.uni-kiel.de,44
https://publications.rwth-aachen.de,44
http://repository.liv.ac.uk,44
http://gala.gre.ac.uk,44
http://quod.lib.umich.edu,43
http://ridi.ibict.br,43
http://deposit.fernuni-hagen.de,43
https://link.springer.com,42
http://intranet.minas.medellin.unal.edu.co,42
http://hsss.slub-dresden.de,42
https://freidok.uni-freiburg.de,41
https://www.freidok.uni-freiburg.de,41
https://cys.cic.ipn.mx,40
http://www.mitpressjournals.org,40
http://www.crcpress.com,40
https://www.taylorfrancis.com,40
http://wwwiti.cs.uni-magdeburg.de,40
http://www.cs.uleth.ca,40
http://uncertainty99.microsoft.com,40
http://oleg.lib.strath.ac.uk,40
https://iajit.org,39
https://publikationen.bibliothek.kit.edu,39
http://dspace.c3sl.ufpr.br:8080,39
http://sebd2012.dei.unipd.it,38
http://www.gatsby.ucl.ac.uk,37
http://web.archive.org,37
http://usir.salford.ac.uk,37
http://www.shaker.de,36
